Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,North Macedonia,MKD,99.3146846452693,99.3119456650821,99.30920074761,99.3064558268413,99.3037036893387,99.3035484781262,98.5643692788959,97.7933534605648,97.0241335911843,96.2558546902706,95.4876939746751,94.7187679639383,93.9482681391741,93.1753110272537,93.1695563296168,93.1620512868511,93.1526666551816
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Northern Mariana Islands,MNP,96.8436215951858,97.052725714739,97.2618298342922,97.4709339538454,97.6800380733986,97.8891421929518,98.098246312505,98.3073504320582,98.5164545516114,98.7255586711646,98.9346627907178,99.143766910271,99.3528710298242,99.5619751493774,99.7710792689306,99.9801833884838,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Norway,NOR,99.9999972869449,100.000002698793,100,100.000002671061,100,100,99.9999973877918,100,100,100.000001264406,100.000002498431,99.9999987663672,99.9999987822212,99.999997595669,100,100,99.9999965153923
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Oman,OMN,..,76.3391965859327,76.3335611958378,76.3279247382311,76.4175311622554,76.5789962001053,78.1313610460329,79.6686175547721,81.191013783715,82.6983208669546,84.1913110671105,85.7742449507938,87.4049009872277,88.9913147323897,90.5371247093982,91.5667997099478,91.7599974337648
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Pakistan,PAK,85.9966848527735,86.0553843795748,86.4055773388306,86.7541981311773,87.1013549378132,87.4468989304869,87.7909372233467,88.1334230925875,88.4742466369967,88.8133882647952,89.150914486102,89.4868001822882,89.8210159631042,90.1533922774244,90.4840602158499,90.8129869693713,91.1401418048437
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Palau,PLW,90.6784871920464,90.6344759533291,90.5902880479143,90.5459164601242,91.4524711331813,92.3355884110849,93.1962626164642,94.0346791339321,94.8516001352362,95.647184411914,96.4221649802912,97.1768926256338,97.9121099068426,98.6280939550881,99.3255054487473,99.7211574670334,100.000004435076
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Panama,PAN,88.2287078963476,88.8802864879312,89.5071544591936,90.1029586586728,90.652770024499,91.1081116637904,91.5552459558236,91.9940831867208,92.4249756568382,92.847828166253,93.2625736603317,93.6704041981704,94.0709941950723,94.4641652020307,94.8821903850648,95.4943440087645,95.9794520326648
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Papua New Guinea,PNG,34.0003781923898,33.9879445262418,33.9777681840763,33.9675933431541,33.9568540168778,34.5146749656043,35.0726450550409,35.6307657192098,36.1890347586512,36.7474524314563,37.306022313592,37.8642020088796,38.4230705903297,38.9894827823011,39.5632593668689,40.1442288697184,40.7322169639762
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Paraguay,PRY,75.355854653048,77.0655431074073,78.7314721609357,80.279002630806,81.7877300584131,83.2794221454452,84.7538384666131,86.2110792896386,87.651458421796,89.074811440389,90.4812358117338,91.8708280589982,93.2438098168996,94.5970071968978,95.9342708699295,97.2571447568319,98.565748071645
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Peru,PER,80.6744603820728,81.3932389745675,82.100764128482,82.7975388201177,83.4833228865114,84.1579354237695,84.8222235458735,85.4756488401048,86.079144576656,86.6589827309648,87.2342743699525,87.8044898157138,88.3702198732903,88.9309655502386,89.4870471207912,90.0387245293951,90.5855694827726
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Philippines,PHL,85.6015918657277,85.943990103705,86.3998005345548,86.8570791843157,87.3158278879401,87.776049783773,88.2377462570257,88.700920633956,89.1655737888347,89.631813529842,90.1041085593964,90.6000727925332,91.0956156818524,91.5908226923179,92.0855035498155,92.5798321377542,93.0737123074883
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Poland,POL,..,..,..,..,..,97.0598435456812,97.0543145082209,97.0487432296809,97.0431172214554,97.0375459316969,97.3688652986716,97.7014984126631,98.0349782812088,98.369956355167,98.7063715197689,99.044270773692,99.3838489263744
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Portugal,PRT,98.5430382490037,98.6453421478003,98.7479205051993,98.8507914361566,98.9539542417934,99.057400046164,99.1611366960432,99.2651566421728,99.3694605120273,99.4740379145443,99.5788949993712,99.6840268686051,99.789427700476,99.8682469100247,99.903179969298,99.9046874999989,99.9061840414804
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Puerto Rico,PRI,97.0601454602591,97.0639481191963,97.0677507781335,97.0715534370707,97.0753560960079,97.0791587549451,97.0829614138823,97.0867640728195,97.0905667317568,97.094369390694,97.0981720496312,97.1019747085684,97.1057773675056,97.1095800264428,97.11338268538,97.1171853443172,97.1209880032544
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Qatar,QAT,100,100,100,100,100,100,100,100,100,100,100,99.9383002766089,99.8766005532177,99.8149008298266,99.7532011064355,99.6915013830444,99.6298016596532
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Romania,ROU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Russian Federation,RUS,95.0294795903507,95.0289261392456,95.1535097917258,95.2829053447894,95.4135939575996,95.5438425628914,95.6736519889825,95.8030210683995,95.9319525674368,96.0603423855641,96.1883937197778,96.3160112873989,96.4443677147161,96.5731889762875,96.7024237719017,96.8317209307638,96.9609505826954
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Rwanda,RWA,45.4385610061748,46.3630721578126,47.3043750869688,48.0049768173897,48.6724654570928,49.3434113315044,50.0181106193898,50.6959709680682,51.3772896042336,52.0623621535931,52.7505958050337,53.442287974504,54.1377330902001,54.8363394045262,55.543141400609,56.2584356263478,56.9816187035183
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Samoa,WSM,91.910038966628,91.9077290957428,91.9109551189546,91.9171084486211,91.9232170657358,92.1708458329415,92.4153270880109,92.6566770699338,93.1793453089171,93.7202846426312,94.2601151397008,94.7988346348121,95.3361675707695,95.8720598149635,96.4066724988525,96.8984805223574,97.3036457162607
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,San Marino,SMR,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sao Tome and Principe,STP,64.8948778125004,66.0793248440723,67.2968526526663,68.523216002574,69.7536375444188,70.9871071670478,72.2239695467784,73.4640823290625,74.7072953580806,75.9530209683606,77.2015934233985,78.4526646473477,79.706354292038,80.9590555795274,82.2114360892891,83.4634853577655,84.2008445901576
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Saudi Arabia,SAU,97.3896560145038,97.3896560145038,97.3896560145038,97.5663671673308,97.7430783201578,97.9197894729849,98.0965006258119,98.2732117786389,98.4499229314659,98.626634084293,98.80334523712,98.980056389947,99.156767542774,99.333478695601,99.510189848428,99.686901001255,99.863612154082
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Senegal,SEN,59.9197051964712,61.041803950487,62.1698087524231,63.370710125574,64.6241414045148,65.8754796128771,67.1253143561153,68.3729458882029,69.6181083126459,70.8601811586543,72.0996206610342,73.3357904012501,74.5681113389012,75.7966535319257,77.0211445168698,78.2433412977891,79.4623153357889
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Serbia,SRB,94.7410771521612,94.7143343228284,94.6875992050121,94.6609064243307,94.6341526547896,93.8749381309468,93.1154044607136,92.3555132117385,91.5953407229535,90.8348494899203,90.074080778446,89.3129575178944,88.5551996126907,87.7986653954535,87.0420660532462,86.2854920185694,85.5288502031216
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Seychelles,SYC,93.20035162793,93.4575652500801,93.7147788722301,93.9719924943801,94.2292061165301,94.4864197386801,94.7436333608301,95.0008469829802,95.2580606051301,95.5152742272802,95.7724878494301,96.0297014715802,96.2297279179048,96.2393949614314,96.2490125588016,96.2490125588016,96.2490125588016
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sierra Leone,SLE,39.8837825089542,40.1713095894742,41.4673833118003,42.7591161072413,44.0464441531235,45.3600530207686,46.6903467217371,48.013286407197,49.3287599314338,50.6363025738993,51.9358336336627,53.2275965308333,54.5114762546048,55.7867486026063,57.0539555199247,58.3126889028218,59.5631432916527
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Singapore,SGP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sint Maarten (Dutch part),SXM,97.8423424575765,97.6294022341604,97.4164620107444,97.2035217873283,96.9905815639123,96.7776413404962,96.5647011170802,96.3517608936642,96.1388206702481,95.925880446832,95.712940223416,95.4999999999999,95.2870597765839,95.0741195531679,95.0741195531679,95.0741195531679,95.0741195531679
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Slovak Republic,SVK,97.9808930549386,97.9794229552702,97.9762729739957,97.9731229553357,97.9699729788633,97.9668229738133,97.9636519632583,97.9604810636471,97.9573310073559,98.2516517058767,98.6223352596172,98.9975445607083,99.3758346924309,99.520169028958,99.7867507874247,99.7871891332876,99.7875169038756
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Slovenia,SVN,99.6158376919896,99.6095340005028,99.6034279889088,99.5978772868864,99.5922756052526,99.5866153742276,99.5809034491404,99.5751307669174,99.5693066625475,99.5634243415115,99.5574935700248,99.5515050931907,99.5454648706317,99.5393643174423,99.5332089055783,99.5337810717161,99.5343825760525
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Solomon Islands,SLB,78.6849667636729,78.7391934587202,78.7945383389773,78.8510068297545,78.9085920585329,78.1098019226907,77.1528587556203,76.2134624867552,75.2920515740356,74.388496538684,73.5032166527491,72.6348268995148,71.7835319215455,70.9490704028774,70.1311315535406,69.3299175539376,68.5447998701187
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Somalia,SOM,19.6030128050898,21.6766152044802,23.7498117973752,25.999875929231,28.2503313561283,30.3777567592332,32.4661782184153,32.9070923124809,35.2802235343045,37.6353592105068,39.9792088992685,42.3138946345202,44.0736504827615,45.8012752882058,47.4993097917398,49.1698624145013,50.8151064207935
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,South Africa,ZAF,84.5012675906874,85.0358214451254,85.5787323315749,86.1182909148289,86.6485664474074,87.1687381250782,87.6794508393782,88.1807543858169,88.6729530021194,89.155080357434,89.6279783970622,90.091465825793,90.5458416204502,90.9904973090018,91.4261995708127,91.8527806798615,92.2703121611213
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,41.0864380156717,41.0937935471912,41.0684162413507,41.0119328159249,40.926531549694,40.8139045850988
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Spain,ESP,100,100,100.000002325951,99.9999977104701,100.000002252653,100.000002217312,99.9999978165435,99.9999956973806,99.9999978769367,99.9999978987843,100.000002087179,100.000002081817,99.9861692962164,99.9566352697543,99.9269376973629,99.9267246468296,99.9265055609085
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sri Lanka,LKA,79.5481533174537,80.1552262240235,80.7364897308646,81.3173923058704,81.8977470867932,82.4773902711533,83.0566537435914,83.6352177020279,84.2133871966932,84.7910076515253,85.3679458660139,85.9444675906244,86.520445842465,87.0978334684993,87.6764433546863,88.2559676380918,88.8359846160092
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Kitts and Nevis,KNA,98.2133928571429,98.2971938775511,98.3809948979592,98.4647959183674,98.5485969387755,98.6323979591837,98.7161989795918,98.8,98.8838010204082,98.9676020408163,98.9676020408163,98.9676020408163,98.9676020408163,98.9676020408163,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Lucia,LCA,88.4808394174772,88.4625385762688,88.3929734376387,89.1772486074363,89.9725078810595,90.7786192101103,91.5949567718514,92.4212082180594,93.2568840649156,94.1017113548157,94.9584874271445,95.8390686175663,96.644253558596,97.4260781736031,98.162550468914,98.1624052829359,98.1622264882945
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,St. Vincent and the Grenadines,VCT,93.1518296065328,93.2942146275097,93.4365996484867,93.5789846694636,93.7213696904406,93.8637547114175,94.0061397323944,94.1485247533714,94.2909097743483,94.4332947953252,94.5756798163022,94.7180648372791,94.860449858256,95.002834879233,95.1452199002099,95.1452199002099,95.1452199002099
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Sudan,SDN,43.4297774195915,43.4430363976981,43.4562949809598,43.4695543636551,43.4828157013314,44.8789705985412,46.2747736788165,47.6702292645376,49.0653275796982,50.4649820997076,51.8692105270642,53.277797765822,54.6902966033534,56.1067191976654,57.5266331175157,58.9502534147445,60.2158850424538
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Suriname,SUR,89.5647115311453,89.9139273911191,90.260839633091,90.6049906933926,90.9466259904051,91.2608437042957,91.5726722503137,91.8843795194336,92.1961478076105,92.508123337397,92.8199836018631,93.1318786259968,93.4438101488584,93.8344849412301,94.2283941192907,94.4390383370358,94.5193981186508
